Region.hospital,Facility,Dist.to.reg.hosp,tier,Longitude,Latitude ,region,district,xpert,unitID
Cape Coast Teaching Hospital,New Ebu CHPS,0.122979,7,-1.23105,5.22621,Central,Abura-Asebu-Kwamankese,no,0
Komfo Anokye Teaching Hospital,New Edubiase Government Hospital,0.685035,4,-1.39347,6.05456,Ashanti,Adansi South,yes,0
REGIONAL HOSPITA KOFORIDUA,New Jejeti Health Centre,0.551206,6,-0.65,6.48333,Eastern,Kwahu West,no,0
Ridge Hospital,New Market Health Centre,0.235153,6,-0.43385,5.55488,Central,Awutu Senya East,no,0
Ridge Hospital,New Ningo CHPS,0.402632,7,0.16399,5.73679,Greater Accra,Ningo Prampram,no,0
Sefwi Wiawso Hospital,New Somanya CHPS,0.706072,7,-1.88613,5.84226,Western,Wassa Amenfi East,no,0
REGIONAL HOSPITA KOFORIDUA,New Tafo Government Hospital,0.173242,4,-0.36601,6.23144,Eastern,Abuakwa North,no,0
Effia Nkwanta Regional Hospital,New Takoradi Health Center,0.0213262,6,-1.74882,4.90336,Western,Sekondi-Takoradi,no,0
Cape Coast Teaching Hospital,Ngyiresi CHPS,0.468109,7,-0.84376,5.35117,Central,Gomoa West,no,0
Ridge Hospital,Nima Government Clinic,0.0158518,4,-0.19996,5.57799,Greater Accra,Ayawaso East,no,0
Cape Coast Teaching Hospital,Nkanfoa CHPS,0.0308038,7,-1.25485,5.13119,Central,Cape Coast,no,0
Goaso Municipal Hospital,Nkaseim Health Center,0.104028,6,-2.43333,6.86667,Ahafo,Asutifi South,no,0
REGIONAL HOSPITA KOFORIDUA,Nkawanda No 2 Health Centre,0.572741,6,-0.677644,6.48555,Eastern,Kwahu West,no,0
Komfo Anokye Teaching Hospital,Nkawie-Toase Government Hospital,0.184618,4,-1.81084,6.66491,Ashanti,Atwima Nwabiagya,yes,0
Komfo Anokye Teaching Hospital,Nkawkaw Health Centre,0.898539,6,-0.75,6.88333,Eastern,Kwahu Afram Plains South,no,0
Holy Family Hospital,Nkenkaasu Government Hospital,0.290718,4,-1.90353,7.31956,Ashanti,Offinso North,yes,0
Cape Coast Teaching Hospital,Nkojo CHPS,0.368766,7,-0.96667,5.35,Central,Ajumako-Enyan-Essiam,no,0
Sefwi Wiawso Hospital,Nkonya CHPS,0.630009,7,-1.92326,5.93111,Western,Wassa Amenfi East,no,0
Cape Coast Teaching Hospital,Nkoransa CHPS,0.517336,7,-0.79704,5.36911,Central,Gomoa West,no,0
Holy Family Hospital,Nkoranza Health Centre,0.233627,6,-1.71117,7.56816,Bono East,Nkoranza South,no,0
Effia Nkwanta Regional Hospital,Nkroful Health Centre,0.582593,6,-2.326,4.9604,Western,Ellembelle,no,0
Ridge Hospital,Nkum Health Centre,0.6385,6,-0.833333,5.63333,Central,Agona West,no,0
REGIONAL HOSPITA KOFORIDUA,Nkurakan Health Centre,0.0502557,6,-0.2178,6.12785,Eastern,Yilo-Krobo,no,0
Holy Family Hospital,Nkwaeso Health Center,0.0751473,7,-1.98997,7.55045,Bono East,Techiman Municipal,no,0
Dambai Health Centre,Nkwanta Municipal Hospital,0.375987,4,0.50853,8.25819,Oti,Nkwanta South,yes,0
Dambai Health Centre,Nkwanta St. Josephs Hospital,0.382369,5,0.52184,8.24781,Oti,Nkwanta South,no,0
Ridge Hospital,Nkwanta-Nando CHPS,0.679528,7,-0.850958,5.75313,Central,Asikuma-Odoben-Brakwa,no,0
Cape Coast Teaching Hospital,Nkwantanum Health Centre,0.406323,6,-0.97646,5.41199,Central,Ajumako-Enyan-Essiam,no,0
Komfo Anokye Teaching Hospital,Nkwateng Health Centre,0.704539,6,-1.0764,6.26094,Eastern,Birim North,no,0
REGIONAL HOSPITA KOFORIDUA,Nkwatia Health Centre,0.714492,6,-0.73549,6.62742,Eastern,Kwahu East,no,0
REGIONAL HOSPITA KOFORIDUA,Nkyenenkyene Health Centre,0.674123,6,-0.55157,6.70309,Eastern,Kwahu South,no,0
Ridge Hospital,Noguchi Health Centre,0.547658,6,-0.70777,5.35997,Central,Gomoa West,no,0
REGIONAL HOSPITA KOFORIDUA,Noyem CHPS,0.644289,7,-0.877813,6.26966,Eastern,Birim North,no,0
Ridge Hospital,Nsaba Health Centre,0.564199,6,-0.75575,5.65239,Central,Agona East,no,0
Effia Nkwanta Regional Hospital,Nsadweso CHPS,0.531348,7,-1.71673,5.45487,Western,Wassa East,no,0
Ridge Hospital,Nsawam Government Hospital,0.284422,4,-0.33751,5.81049,Eastern,Nsawam-Adoagyiri,yes,0
Ridge Hospital,Nsawam Health Centre,0.28181,6,-0.35,5.8,Eastern,Nsawam-Adoagyiri,no,0
Sefwi Wiawso Hospital,Nsawora Health Centre,0.133404,6,-2.60151,6.15073,Western North,Sefwi-Akontombra,no,0
Sunyani Regional Hospital,Nsoatre Health Center,0.158492,6,-2.46324,7.39904,Bono,Sunyani West,no,0
Effia Nkwanta Regional Hospital,Nsuaem (Tarkwa Nsuayem) Health Centre,0.29519,6,-2.0289,5.00344,Western,Tarkwa-Nsuaem,no,0
Sefwi Wiawso Hospital,Nsuaem (WAE) No 2 CHPS,0.715353,7,-1.8578,5.8723,Western,Wassa Amenfi East,no,0
Ridge Hospital,Nsuekyir CHPS,0.43137,7,-0.58333,5.36667,Central,Efutu,no,0
Holy Family Hospital,Nsuta Health Centre,0.149469,6,-2.07377,7.53836,Ashanti,Techiman Municipal,no,0
Cape Coast Teaching Hospital,Nsuta Presby Clinic,0.524556,7,-1.23277,5.62813,Central,Assin South,no,0
Effia Nkwanta Regional Hospital,Nsuta RCH (CHPS),0.423865,7,-1.9785,5.27769,Western,Tarkwa-Nsuaem,no,0
REGIONAL HOSPITA KOFORIDUA,Nsutapong Health Centre,0.181629,6,-0.27622,6.27727,Eastern,Yilo-Krobo,no,0
Effia Nkwanta Regional Hospital,Ntankorful CHPS,0.0210523,7,-1.74996,4.94459,Western,Sekondi-Takoradi,no,0
Dambai Health Centre,Ntewusae Health Centre,0.196796,6,0.00331,7.99206,Oti,Krachi West,no,0
Sefwi Wiawso Hospital,Ntom CHPS,0.377289,7,-2.12027,6.12012,Central,Upper Denkyira West,no,0
Ho Teaching Hospital,Ntonaboma Health Center,0.816316,6,-0.0339661,7.23306,Eastern,Kwahu Afram Plains North,no,0
REGIONAL HOSPITA KOFORIDUA,Ntunkum CHPS,0.161469,7,-0.41842,6.10542,Eastern,Suhum,no,0
Cape Coast Teaching Hospital,Nuamakrom CHPS,0.575045,7,-1.45617,5.63694,Central,Twifo-Ati-Mokwa,no,0
REGIONAL HOSPITA KOFORIDUA,Nuaso CHPS (Anglesi),0.29538,7,0.03333,6.15,Eastern,Lower Manya-Krobo,no,0
Ho Teaching Hospital,Nutifafa Health Centre,0.106107,6,0.512227,6.50009,Volta,Adaklu,no,0
Komfo Anokye Teaching Hospital,Nwamase Health Centre,0.0477759,6,-1.66366,6.66471,Ashanti,Kwadaso,no,0
Cape Coast Teaching Hospital,Nwomaso CHPS,0.530555,7,-0.97674,5.56366,Central,Asikuma-Odoben-Brakwa,no,0
REGIONAL HOSPITA KOFORIDUA,Nyafoman CHPS,0.642169,7,-0.874909,6.27215,Eastern,Birim North,no,0
Ridge Hospital,Nyaho Medical Centre,0.0544334,5,-0.185144,5.61487,Greater Accra,Ayawaso West,no,0
Ridge Hospital,Nyakrom Health Centre,0.599755,6,-0.79676,5.60867,Central,Agona West,no,0
REGIONAL HOSPITA KOFORIDUA,Nyame Nti CHPS,0.622862,7,-0.816607,5.82276,Eastern,Asene Manso Akroso,no,0
Cape Coast Teaching Hospital,Nyanfeku Ekroful CHPS,0.162542,7,-1.19009,5.25798,Central,Abura-Asebu-Kwamankese,no,0
REGIONAL HOSPITA KOFORIDUA,Nyankomase CHPS UMK,0.280713,7,-0.24351,6.37702,Eastern,Upper Manya-Krobo,no,0
Cape Coast Teaching Hospital,Nyankomasi CHPS,0.657132,7,-1.2905,5.75891,Central,Assin Foso,no,0
Tamale Teaching Hospital,Nyankpala Health Centre,0.162423,4,-0.98557,9.40372,Northern,Tolon,no,0
Ho Teaching Hospital,Nyankuikope CHPS,0.451902,7,0.0439484,6.70332,Eastern,Kwahu Afram Plains North,no,0
Cape Coast Teaching Hospital,Nyankumasi Ahenkro Health Centre,0.294442,6,-1.14919,5.38338,Central,Assin South,no,0
Ridge Hospital,Nyanua CHPS,0.450318,7,-0.616022,5.73165,Eastern,Upper West Akim,no,0
Ridge Hospital,Nyanyano Health Centre,0.237695,6,-0.41805,5.47035,Central,Gomoa East,no,0
Bolgatanga Regional Hospital,Nyariga Health Centre,0.0449416,6,-0.8823,10.8476,Upper East,Bolgatanga Municipal,no,0
Effia Nkwanta Regional Hospital,Nyarso CHPS,0.352146,7,-2.09134,4.98532,Western,Tarkwa-Nsuaem,no,0
Wa Regional Hospital,Nyemati CHPS,0.862314,7,-2.24391,10.904,Upper West,Sissala West,no,0
Goaso Municipal Hospital,Nyinahin Government Hospital,0.451787,4,-2.11004,6.60125,Ashanti,Atwima Mponua,no,0
Cape Coast Teaching Hospital,Nyinase CHPS,0.608571,7,-1.603,5.59289,Central,Twifo-Ati-Mokwa,no,0
Ho Teaching Hospital,Nyive Health Centre,0.184914,6,0.57856,6.76168,Volta,Ho,no,0
Cape Coast Teaching Hospital,Obiri CHPS,0.463432,7,-0.8192,5.29546,Central,Gomoa West,no,0
Ridge Hospital,Oblogo Health Centre,0.107734,6,-0.306465,5.55805,Greater Accra,Weija-Gbawe,no,0
REGIONAL HOSPITA KOFORIDUA,Obo Health Centre,0.720513,6,-0.77052,6.60224,Eastern,Kwahu South,no,0
Cape Coast Teaching Hospital,Obohen CHPS,0.2238,7,-1.13871,5.30266,Central,Abura-Asebu-Kwamankese,no,0
Ridge Hospital,Obom Health Centre,0.296929,6,-0.43974,5.73573,Greater Accra,Ga South,no,0
REGIONAL HOSPITA KOFORIDUA,Oborpa Health Centre,0.190047,6,-0.08352,6.17382,Eastern,Lower Manya-Krobo,no,0
REGIONAL HOSPITA KOFORIDUA,Obosomase Clinic,0.238728,7,-0.15,5.88333,Eastern,Akwapim North,no,0
REGIONAL HOSPITA KOFORIDUA,Obotwere Health Centre,0.240231,6,-0.283558,5.85786,Eastern,Akwapim South,no,0
Effia Nkwanta Regional Hospital,Obrayebona CHPS,0.154601,7,-1.87698,5.00399,Western,Mpohor,no,0
REGIONAL HOSPITA KOFORIDUA,Obregyima Health Centre,0.248729,6,-0.37203,5.87601,Eastern,Nsawam-Adoagyiri,no,0
REGIONAL HOSPITA KOFORIDUA,Obretema CHPS,0.236591,7,-0.492037,6.06797,Eastern,Suhum,no,0
Komfo Anokye Teaching Hospital,Obuasi Government Hospital,0.497185,4,-1.68483,6.20371,Ashanti,Obuasi,yes,0
Ridge Hospital,Obuasi Health Centre,0.55887,4,-0.75465,5.50406,Central,Gomoa Central,no,0
REGIONAL HOSPITA KOFORIDUA,Obuoho CHPS,0.338409,7,-0.576956,5.98587,Eastern,Ayensuano,no,0
REGIONAL HOSPITA KOFORIDUA,Oda Hospital,0.747813,4,-0.98592,5.92878,Eastern,Birim Central,yes,0
REGIONAL HOSPITA KOFORIDUA,Oda Nkwanta CHPS,0.766724,7,-1.0152,5.98137,Eastern,Birim Central,no,0
REGIONAL HOSPITA KOFORIDUA,Oda Old Town CHPS,0.74811,7,-0.98333,5.91667,Eastern,Birim Central,no,0
Cape Coast Teaching Hospital,Odoben Health Centre,0.637915,6,-0.88531,5.63314,Central,Asikuma-Odoben-Brakwa,no,0
Ridge Hospital,Odorna Clinic,0.0170764,7,-0.21558,5.55896,Greater Accra,Korle-Klottey,no,0
Ridge Hospital,Oduman Polyclinic,0.153773,5,-0.33042,5.64171,Greater Accra,Ga West,no,0
REGIONAL HOSPITA KOFORIDUA,Odumase (LMKM) Health Centre,0.322061,6,0.045318,5.98613,Eastern,Lower Manya-Krobo,no,0
Ridge Hospital,Odumkyere Health Centre,0.375376,6,-0.489492,5.79969,Eastern,Upper West Akim,no,0
Ridge Hospital,Ofaakor CHPS,0.254765,7,-0.45225,5.58813,Central,Awutu Senya East,no,0
Holy Family Hospital,Offuman Health Centre,0.178024,4,-1.96996,7.78352,Bono East,Techiman North,no,0
Komfo Anokye Teaching Hospital,Ofoase Urban CHPS,0.715312,7,-1.15,6.16667,Eastern,Akyemansa,no,0
Holy Family Hospital,Oforikrom (Techiman) Health Centre,0.0784844,6,-1.86415,7.594,Bono East,Techiman Municipal,no,0
Cape Coast Teaching Hospital,Oguaa Health Centre,0.530979,6,-0.81467,5.42006,Central,Gomoa West,no,0
Ridge Hospital,Ojobi  Health Centre,0.342596,6,-0.53145,5.48019,Central,Gomoa East,no,0
Ridge Hospital,Okorase CHPS,0.387224,7,-0.51667,5.78333,Eastern,Upper West Akim,no,0
REGIONAL HOSPITA KOFORIDUA,Okrakwadjo Health Centre,0.151784,6,-0.10665,6.11603,Eastern,Okere,no,0
REGIONAL HOSPITA KOFORIDUA,Okumaning CHPS,0.653545,7,-0.91024,6.12206,Eastern,Denkyembour,no,0
Ridge Hospital,Okurase CHPS,0.39828,7,-0.52097,5.79636,Eastern,Upper West Akim,no,0
Ridge Hospital,Okyereko Health Centre,0.42947,7,-0.60323,5.41765,Central,Gomoa East,no,0
Cape Coast Teaching Hospital,Okyiriku CHPS,0.227002,7,-1.2566,5.33011,Central,Abura-Asebu-Kwamankese,no,0
Ridge Hospital,Old Ningo Health Centre,0.42933,6,0.18647,5.75161,Greater Accra,Ningo Prampram,no,0
Cape Coast Teaching Hospital,Ongwa Health Centre,0.549323,6,-1.3981,5.63004,Central,Assin South,no,0
Komfo Anokye Teaching Hospital,Onwe Hospital,0.179158,5,-1.4508,6.68098,Ashanti,Ejisu,no,0
Sefwi Wiawso Hospital,Oponso Health Centre,0.820999,6,-1.79904,5.76516,Central,Upper Denkyira East,no,0
Effia Nkwanta Regional Hospital,Oppon Valley Health Centre,0.779602,6,-1.84431,5.69744,Western,Wassa Amenfi East,no,0
Cape Coast Teaching Hospital,Osedzi CHPS,0.474553,7,-0.91667,5.45,Central,Ajumako-Enyan-Essiam,no,0
Cape Coast Teaching Hospital,Osedzie Health Centre,0.566525,6,-0.78996,5.44635,Central,Gomoa West,no,0
REGIONAL HOSPITA KOFORIDUA,Osenase Health Centre,0.518733,6,-0.75765,5.96017,Eastern,West Akim,no,0
REGIONAL HOSPITA KOFORIDUA,Osoroase CHPS,0.752115,7,-0.967,5.84795,Eastern,Achiase,no,0
Ridge Hospital,Osu Trust Hospital,0.017042,5,-0.18177,5.56244,Greater Accra,Korle-Klottey,yes,0
REGIONAL HOSPITA KOFORIDUA,Osudoku Health Centre,0.452379,6,0.19468,6.07519,Greater Accra,Shai-Osudoku,no,0
REGIONAL HOSPITA KOFORIDUA,Osuwem CHPS,0.437297,7,0.17526,6.03171,Greater Accra,Shai-Osudoku,no,0
Ridge Hospital,Otabilkrom Health Centre,0.527504,6,-0.72442,5.51752,Central,Agona West,no,0
REGIONAL HOSPITA KOFORIDUA,Oterkpolu Health Centre,0.174439,6,-0.11667,6.2,Eastern,Yilo-Krobo,no,0
REGIONAL HOSPITA KOFORIDUA,Otrokper Health Centre,0.21336,6,-0.11768,6.25807,Eastern,Upper Manya-Krobo,no,0
Ridge Hospital,Otsenkrong CHPS,0.562743,7,-0.76116,5.54115,Central,Agona West,no,0
Cape Coast Teaching Hospital,Otuam Health Centre,0.445587,6,-0.81071,5.21913,Central,Ekumfi,no,0
REGIONAL HOSPITA KOFORIDUA,Otumi CHPS,0.65392,7,-0.9,6.21667,Eastern,Kwaebibirem,no,0
Komfo Anokye Teaching Hospital,Otwereso CHPS,0.832767,7,-1.15,6.01667,Eastern,Akyemansa,no,0
Effia Nkwanta Regional Hospital,Our Lady Clinic,0.0207452,7,-1.74993,4.94428,Western,Sekondi-Takoradi,no,0
Cape Coast Teaching Hospital,Our Lady Of Grace Hospital,0.531482,4,-0.99987,5.57724,Central,Asikuma-Odoben-Brakwa,yes,0
REGIONAL HOSPITA KOFORIDUA,Owurakessim CHPS,0.463757,7,-0.630105,5.82095,Eastern,Upper West Akim,no,0
Ridge Hospital,Oyibi Health Centre,0.260628,6,-0.10801,5.80648,Greater Accra,Kpone-Katamanso,no,0
REGIONAL HOSPITA KOFORIDUA,Oyoko (New Juabeng) Health Centre,0.0450493,6,-0.28333,6.13333,Eastern,New Juaben North,no,0
Komfo Anokye Teaching Hospital,Oyoko Health Centre,0.297096,6,-1.38833,6.87173,Ashanti,Sekyere Kumawu,no,0
REGIONAL HOSPITA KOFORIDUA,Pabi CHPS,0.457776,7,-0.651138,5.86348,Eastern,West Akim,no,0
Bolgatanga Regional Hospital,Paga Hospital,0.289331,6,-1.10076,10.9708,Upper East,Kasena-Nankana West,no,0
REGIONAL HOSPITA KOFORIDUA,Pakro Health Centre,0.20074,6,-0.319083,5.90568,Eastern,Akwapim South,no,0
Ridge Hospital,Palas Town CHPS,0.111222,7,-0.303498,5.59974,Greater Accra,Ga Central,no,0
REGIONAL HOSPITA KOFORIDUA,Pankese CHPS,0.716465,7,-0.84364,6.50822,Eastern,Birim North,no,0
Ridge Hospital,Pantang Hospital,0.15307,5,-0.18734,5.71482,Greater Accra,La-Nkwantanang-Madina,no,0
Ridge Hospital,Pantang RCH Clinic,0.153059,7,-0.18735,5.71481,Greater Accra,La-Nkwantanang-Madina,no,0
Ridge Hospital,Papaase CHPS,0.277113,7,-0.46942,5.62186,Central,Awutu Senya,no,0
Dambai Health Centre,Parambo Health Centre,0.982258,6,-0.79405,8.1253,Bono East,Pru East,no,0
Ho Teaching Hospital,Peki Hospital,0.267491,4,0.22599,6.53362,Volta,South Dayi,no,0
Bolgatanga Regional Hospital,Pelungu Health Centre,0.166624,7,-0.6954,10.8004,Upper East,Nabdam,no,0
Ridge Hospital,Pentecost Hospital,0.109874,5,-0.15747,5.66398,Central,La-Nkwantanang-Madina,no,0
Ridge Hospital,Pentecost Hospital,0.109874,5,-0.15747,5.66398,Central,La-Nkwantanang-Madina,no,0
REGIONAL HOSPITA KOFORIDUA,Pepease Health Centre,0.768016,6,-0.74266,6.69176,Eastern,Kwahu East,no,0
Sefwi Wiawso Hospital,Pewuako CHPS,0.566609,7,-1.97252,5.97469,Western,Wassa Amenfi East,no,0
Wa Regional Hospital,Piina Health Centre,0.758787,6,-2.6414,10.8359,Upper West,Lambussie,no,0
Wa Regional Hospital,Piiri Health Centre,0.770861,6,-2.80185,10.8043,Upper West,Nandom,no,0
Komfo Anokye Teaching Hospital,Pima Hospital,0.0615141,5,-1.59242,6.7471,Ashanti,Kumasi,no,0
Tamale Teaching Hospital,Pishigu Health Centre,0.60185,6,-0.640697,9.96659,Northern,Karaga,no,0
Ridge Hospital,PML Hospital,0.0225553,5,-0.21346,5.54503,Greater Accra,Accra Metro,no,0
Ridge Hospital,Pokrom Health Centre,0.265123,6,-0.22662,5.82584,Eastern,Akwapim South,no,0
Ridge Hospital,Pokuase Health Centre,0.154318,6,-0.28329,5.69132,Greater Accra,Ga North,no,0
Komfo Anokye Teaching Hospital,Pokukrom Health Centre,0.457691,4,-1.96442,7.00936,Central,Ahafo Ano South East,no,0
Ridge Hospital,Port Medical Centre,0.21565,7,0.00126,5.64266,Greater Accra,Tema,no,0
Ridge Hospital,Potsin CHPS,0.407895,7,-0.59248,5.4554,Central,Gomoa East,no,0
Ridge Hospital,Potsin Polyclinic,0.455177,4,-0.644346,5.46899,Central,Gomoa East,no,0
Wa Regional Hospital,Poyentanga Health Centre,0.227626,6,-2.46372,9.8663,Upper West,Wa West,no,0
REGIONAL HOSPITA KOFORIDUA,Pramkese Health Centre,0.509415,6,-0.76533,6.13266,Eastern,Kwaebibirem,no,0
Ridge Hospital,Prampram Polyclinic,0.343152,4,0.11002,5.71177,Greater Accra,Ningo Prampram,no,0
Dambai Health Centre,Prang Health Centre,1.07241,4,-0.883055,7.98381,Bono East,Pru West,no,0
Cape Coast Teaching Hospital,Praso Hospital,0.593242,4,-1.54897,5.61072,Central,Twifo-Ati-Mokwa,yes,0
Ho Teaching Hospital,Presbyterian Hospital -Donkorkrom,0.71762,4,-0.07721,7.04916,Eastern,Kwahu Afram Plains North,yes,0
Effia Nkwanta Regional Hospital,Prestea Government Hospital,0.636879,4,-2.13577,5.42679,Western,Prestea-Huni Valley,yes,0
Ridge Hospital,Primecare Medical Centre,0.048006,7,-0.2468,5.56094,Greater Accra,Ablekuma Central,no,0
Effia Nkwanta Regional Hospital,Princess Health Centre,0.409398,6,-2.13338,4.79618,Western,Ahanta West,no,0
Ridge Hospital,Prisons Clinic,0.276633,7,-0.33312,5.80402,Eastern,Nsawam-Adoagyiri,no,0
REGIONAL HOSPITA KOFORIDUA,Prisons Community Health Center,0.0112668,7,-0.267369,6.10147,Eastern,New Juaben North,no,0
Komfo Anokye Teaching Hospital,Prisons Health Centre – Kumasi,0.00643795,6,-1.62393,6.69403,Ashanti,Kumasi,no,0
Effia Nkwanta Regional Hospital,Prisons Service Clinic,0.0304226,7,-1.71795,4.93905,Western,Sekondi-Takoradi,no,0
Bolgatanga Regional Hospital,Pungu South CHPS,0.221214,7,-1.05968,10.9066,Upper East,Kasena-Nankana,no,0
Baptist Hospital,Pusiga Health Centre,0.611006,4,-0.1248,11.0812,Upper East,Pusiga,no,0
Cape Coast Teaching Hospital,Putubiw CHPS,0.100946,7,-1.2656,5.20156,Central,Abura-Asebu-Kwamankese,no,0
Baptist Hospital,Quality (bawku) Medical Centre,0.545398,6,-0.26093,11.0549,Upper East,Bawku Municipal,no,0
Sunyani Regional Hospital,Rachel Health Centre,0.408979,6,-2.71549,7.26604,Bono,Dormaa East,no,0
Ridge Hospital,Rahma Maternity Home,0.0970285,6,-0.2601,5.6374,Greater Accra,Ga North,no,0
Public Health Zonal Lab3,Bolgatanga Regional Hospital,1.58894,3,-0.86187,10.8076,Upper East,Bolgatanga Municipal,yes,0
National Public Health Lab,Ridge Hospital,0.0375891,3,-0.19881,5.56218,Greater Accra,Korle-Klottey,yes,0
Ridge Hospital,Royal MMR Hospital,0.0793217,5,-0.26678,5.52129,Greater Accra,Ablekuma West,no,0
Sefwi Wiawso Hospital,Saa Health Centre,0.555569,6,-2.01548,5.91928,Western,Wassa Amenfi East,no,0
Sefwi Wiawso Hospital,Saamang CHPS,0.538232,7,-2.12778,5.81356,Western,Wassa Amenfi East,no,0
Holy Family Hospital,Sabiye Health Center,0.620229,6,-2.35153,8.07308,Bono,Banda,no,0
REGIONAL HOSPITA KOFORIDUA,Sabon Zongo CHPS,0.471425,7,-0.657254,5.84726,Eastern,West Akim,no,0
Ho Teaching Hospital,Sacred Heart (keta) Hospital,0.668532,5,0.86767,6.0547,Volta,Keta,no,0
Tamale Teaching Hospital,Sagnarigu Health Centre,0.0672484,4,-0.88489,9.4206,Northern,Sagnarigu,no,0
Bolgatanga Regional Hospital,Sakote CHPS,0.230337,7,-0.637266,10.7565,Upper East,Nabdam,no,0
Dambai Health Centre,Salaga District Hospital,0.856695,4,-0.51437,8.55733,Savannah,East Gonja,yes,0
Effia Nkwanta Regional Hospital,Salma Health Centre,0.484144,6,-2.2229,4.9988,Western,Ellembelle,no,0
Cape Coast Teaching Hospital,Saltpond Hospital,0.210734,4,-1.0561,5.20461,Central,Mfantsiman,yes,0
Cape Coast Teaching Hospital,Salvation Army Health Centre,0.507137,6,-0.92037,5.4965,Central,Ajumako-Enyan-Essiam,no,0
Ridge Hospital,Salvation Army Polyclinic,0.531625,4,-0.72596,5.63101,Central,Agona East,no,0
Sefwi Wiawso Hospital,Samartex Hospital,0.605125,5,-2.56414,5.61606,Western,Wassa Amenfi West,no,0
Tamale Teaching Hospital,Sambu Health Centre,0.702459,6,-0.12141,9.41625,Northern,Mion,no,0
Effia Nkwanta Regional Hospital,Samenye Health Centre,0.828526,6,-2.55806,5.08117,Western,Jomoro,no,0
Wa Regional Hospital,Samoa Health Centre,0.744776,6,-2.56044,10.8306,Upper West,Lambussie,no,0
Cape Coast Teaching Hospital,Sampa CHPS,0.471397,7,-0.85807,5.37846,Central,Gomoa West,no,0
Sunyani Regional Hospital,Sampa Government Hospital,0.719987,4,-2.69371,7.95693,Bono,Jaman North,yes,0
Ridge Hospital,Samsam Community Clinic,0.238263,7,-0.3004,5.7777,Greater Accra,Ga West,no,0
Bolgatanga Regional Hospital,Sandema Hospital,0.424828,4,-1.27928,10.7285,Upper East,Builsa North,yes,0
Cape Coast Teaching Hospital,Sanford World Clinic,0.0122032,7,-1.24495,5.11521,Central,Cape Coast,no,0
Tamale Teaching Hospital,Sang Health Centre,0.546703,6,-0.27738,9.41863,Northern,Mion,no,0
Wa Regional Hospital,Sankana CHPS,0.132738,7,-2.59114,10.1988,Upper West,Nadowli-Kaleo,no,0
Sefwi Wiawso Hospital,Sankore Health Centre,0.287316,6,-2.5017,6.50285,Ahafo,Asunafo South,no,0
REGIONAL HOSPITA KOFORIDUA,Sankubenase CHPS,0.536658,7,-0.757571,6.2906,Eastern,Atiwa West,no,0
Ho Teaching Hospital,Santrokofi Benua Health Centre,0.597765,6,0.46667,7.2,Oti,Hohoe,no,0
Ho Teaching Hospital,Santrokofi Bume Health Centre,0.614171,6,0.48333,7.21667,Oti,Hohoe,no,0
Bolgatanga Regional Hospital,Sapelliga Health Centre,0.527889,6,-0.40863,11.0782,Upper East,Bawku West,no,0
REGIONAL HOSPITA KOFORIDUA,Sappor CHPS,0.318292,7,0.02151,6.25038,Eastern,Asuogyaman,no,0
Tamale Teaching Hospital,Savelugu District Hospital,0.226154,4,-0.829267,9.61925,Northern,Savelugu,no,0
St. Anne's Hospital,Sawla Polyclinc,0.633986,4,-2.40017,9.26573,Savannah,Sawla-Tuna-Kalba,no,0
Wa Regional Hospital,Sazie CHPS,0.338942,7,-2.56241,10.4232,Upper West,Daffiama-Bussie-Issa,no,0
Sefwi Wiawso Hospital,SDA Clinic,0.0943086,7,-2.57876,6.22763,Central,Upper Denkyira West,no,0
Sefwi Wiawso Hospital,Sefwi Bekwai Health Centre,0.161708,6,-2.32599,6.18753,Western North,Bibiani-Anhwiaso-Bekwai,no,0
Ridge Hospital,Sege Polyclinic,0.641757,4,0.36137,5.87531,Greater Accra,Ada West,no,0
Sunyani Regional Hospital,Seikwa Health Center,0.434057,6,-2.51792,7.72836,Bono,Tain,no,0
REGIONAL HOSPITA KOFORIDUA,Sekesua Health Centre,0.225457,6,-0.188976,6.31153,Eastern,Upper Manya-Krobo,no,0
Sunyani Regional Hospital,Seketia Health Centre,0.642211,6,-2.75913,7.8082,Bono,Jaman North,no,0
Effia Nkwanta Regional Hospital,Sekondi clinic/screening,0.0336393,7,-1.7142,4.9388,Western,Sekondi-Takoradi,no,0
Effia Nkwanta Regional Hospital,Sekondi Market CHPS,0.0381295,7,-1.70856,4.9369,Western,Sekondi-Takoradi,no,0
REGIONAL HOSPITA KOFORIDUA,Sekyere CHPS,0.49904,7,-0.617538,6.44188,Eastern,Atiwa East,no,0
Effia Nkwanta Regional Hospital,Sekyere Krobo Community Clinic,0.349255,7,-1.60994,5.24653,Western,Wassa East,no,0
Komfo Anokye Teaching Hospital,Sempoa CHPS,0.890539,7,-0.753795,6.86141,Eastern,Kwahu East,no,0
REGIONAL HOSPITA KOFORIDUA,Senchi Ferry Asuogyaman,0.355861,7,0.08333,6.2,Eastern,Asuogyaman,no,0
Dambai Health Centre,Sene District Hospital,0.933781,4,-0.68594,7.73109,Bono East,Sene West,yes,0
Ridge Hospital,Senya Health Centre,0.344437,6,-0.49736,5.39041,Central,Awutu Senya,no,0
Komfo Anokye Teaching Hospital,Sepe Buokrom Health Centre,0.0384979,6,-1.60577,6.72834,Ashanti,Kumasi,no,0
